doc_id,filename,ext,rel_path,date,chars,norm_title,dup_of,status,priority_themes
D0441,什么叫止跌，如何判断止跌-2022.11.2.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\什么叫止跌，如何判断止跌-2022.11.2.docx,2022-11-02,390,什么叫止跌，如何判断止跌-2022.11.2,,OK,
D0442,什么叫超预期-2022.12.27.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\什么叫超预期-2022.12.27.docx,2022-12-27,118,什么叫超预期-2022.12.27,,OK,
D0443,什么样的趋势票可以去做突破，去追着买-2022.11.7.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\什么样的趋势票可以去做突破，去追着买-2022.11.7.docx,2022-11-07,100,什么样的趋势票可以去做突破，去追着买-2022.11.7,,OK,强势股模式
D0444,以数字经济中久远银海为例分析如何半路的逻辑-2022.10.13.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\以数字经济中久远银海为例分析如何半路的逻辑-2022.10.13.docx,2022-10-13,720,以数字经济中久远银海为例分析如何半路的逻辑-2022.10.13,,OK,
D0445,以板块指数为例讲讲地产和消费复苏的模式性机会-2022.11.29.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\以板块指数为例讲讲地产和消费复苏的模式性机会-2022.11.29.docx,2022-11-29,372,以板块指数为例讲讲地产和消费复苏的模式性机会-2022.11.29,,OK,
D0446,以生意宝为例讲解分时走弱的盘口-2022.12.29.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\以生意宝为例讲解分时走弱的盘口-2022.12.29.docx,2022-12-29,214,以生意宝为例讲解分时走弱的盘口-2022.12.29,,OK,
D0447,以竞业达为例理解一下止跌节奏-2022.11.23.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\以竞业达为例理解一下止跌节奏-2022.11.23.docx,2022-11-23,232,以竞业达为例理解一下止跌节奏-2022.11.23,,OK,
D0448,以金属期货为例讲趋势突破后的联动和分析思路-2022.11.9.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\以金属期货为例讲趋势突破后的联动和分析思路-2022.11.9.docx,2022-11-09,378,以金属期货为例讲趋势突破后的联动和分析思路-2022.11.9,,OK,强势股模式
D0449,做一个模式对比-2022.12.7.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\做一个模式对比-2022.12.7.docx,2022-12-07,409,做一个模式对比-2022.12.7,,OK,
D0450,做短线，节点最重要，而非盘面涨跌-2023.1.17.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\做短线，节点最重要，而非盘面涨跌-2023.1.17.docx,2023-01-17,305,做短线，节点最重要，而非盘面涨跌-2023.1.17,,OK,
D0451,做轮动低吸要学会看节点-2023.1.5.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\做轮动低吸要学会看节点-2023.1.5.docx,2023-01-05,313,做轮动低吸要学会看节点-2023.1.5,,OK,强势股模式
D0452,先看板块大势，再看个股细节-2023.1.10.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\先看板块大势，再看个股细节-2023.1.10.docx,2023-01-10,491,先看板块大势，再看个股细节-2023.1.10,,OK,
D0453,兑现还是再看看，如何区分-2023.1.12.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\兑现还是再看看，如何区分-2023.1.12.docx,2023-01-12,127,兑现还是再看看，如何区分-2023.1.12,,OK,
D0454,关于个股审美的横向对比方法-2022.10.19.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\关于个股审美的横向对比方法-2022.10.19.docx,2022-10-19,317,关于个股审美的横向对比方法-2022.10.19,,OK,
D0455,关于买票思路时的本末倒置-2022.10.26.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\关于买票思路时的本末倒置-2022.10.26.docx,2022-10-26,178,关于买票思路时的本末倒置-2022.10.26,,OK,
D0456,关于买调整博弈变盘-2023.1.10.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\关于买调整博弈变盘-2023.1.10.docx,2023-01-10,292,关于买调整博弈变盘-2023.1.10,,OK,
D0457,关于仓位配置-2023.1.6.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\关于仓位配置-2023.1.6.docx,2023-01-06,239,关于仓位配置-2023.1.6,,OK,仓位风控
D0458,关于低吸票如何横向对比-2022.11.7.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\关于低吸票如何横向对比-2022.11.7.docx,2022-11-07,225,关于低吸票如何横向对比-2022.11.7,,OK,强势股模式
D0459,关于卖票时的逻辑分析-2023.1.31.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\关于卖票时的逻辑分析-2023.1.31.docx,2023-01-31,634,关于卖票时的逻辑分析-2023.1.31,,OK,
D0460,关于特停的时间窗口规则-2022.10.21.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\关于特停的时间窗口规则-2022.10.21.docx,2022-10-21,160,关于特停的时间窗口规则-2022.10.21,,OK,
D0461,关于竞价反核和持股的一些事-2022.12.7.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\关于竞价反核和持股的一些事-2022.12.7.docx,2022-12-07,392,关于竞价反核和持股的一些事-2022.12.7,,OK,
D0462,关于竞价反核策略，需要注意哪些？-2023.1.12.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\关于竞价反核策略，需要注意哪些？-2023.1.12.docx,2023-01-12,192,关于竞价反核策略，需要注意哪些？-2023.1.12,,OK,
D0463,关于轮动潜伏-2022.10.27.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\关于轮动潜伏-2022.10.27.docx,2022-10-27,785,关于轮动潜伏-2022.10.27,,OK,
D0464,关于选股审美，超跌的和趋势的怎么选-2022.11.15.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\关于选股审美，超跌的和趋势的怎么选-2022.11.15.docx,2022-11-15,259,关于选股审美，超跌的和趋势的怎么选-2022.11.15,,OK,强势股模式
D0465,关于题材的长逻辑与节奏-2023.1.6.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\关于题材的长逻辑与节奏-2023.1.6.docx,2023-01-06,600,关于题材的长逻辑与节奏-2023.1.6,,OK,
D0466,创业板3板后的大概走法-2023.2.2.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\创业板3板后的大概走法-2023.2.2.docx,2023-02-02,123,创业板3板后的大概走法-2023.2.2,,OK,
D0467,半路交易板块活口的思路-2022.12.20.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\半路交易板块活口的思路-2022.12.20.docx,2022-12-20,635,半路交易板块活口的思路-2022.12.20,,OK,
D0468,半路还是打板-2022.11.16.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\半路还是打板-2022.11.16.docx,2022-11-16,177,半路还是打板-2022.11.16,,OK,
D0469,卖出是锁定-2022.12.1.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\卖出是锁定-2022.12.1.docx,2022-12-01,1755,卖出是锁定-2022.12.1,,OK,
D0470,卡位的理解-2023.2.1.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\卡位的理解-2023.2.1.docx,2023-02-01,123,卡位的理解-2023.2.1,,OK,
D0471,反核盘口的本质-2022.11.22.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\反核盘口的本质-2022.11.22.docx,2022-11-22,781,反核盘口的本质-2022.11.22,,OK,
D0472,同一个股票， 不同的介入节点，对应卖点是不一样的-2023.1.9.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\同一个股票， 不同的介入节点，对应卖点是不一样的-2023.1.9.docx,2023-01-09,579,同一个股票，不同的介入节点，对应卖点是不一样的-2023.1.9,,OK,
D0473,同兴环保的选股思路-2022.10.11.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\同兴环保的选股思路-2022.10.11.docx,2022-10-11,235,同兴环保的选股思路-2022.10.11,,OK,
D0474,同板块横向对比选股，强票和弱票的差异-2022.11.10.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\同板块横向对比选股，强票和弱票的差异-2022.11.10.docx,2022-11-10,374,同板块横向对比选股，强票和弱票的差异-2022.11.10,,OK,
D0475,启动初期，如何选股？-2023.1.10.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\启动初期，如何选股？-2023.1.10.docx,2023-01-10,403,启动初期，如何选股？-2023.1.10,,OK,启动标准
D0476,围绕实益达，聊聊跌停开板要不要跑的分析思路-2022.10.25.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\围绕实益达，聊聊跌停开板要不要跑的分析思路-2022.10.25.docx,2022-10-25,360,围绕实益达，聊聊跌停开板要不要跑的分析思路-2022.10.25,,OK,
D0477,国企重估轮动资金为何选择中国海诚-2022.12.5.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\国企重估轮动资金为何选择中国海诚-2022.12.5.docx,2022-12-05,205,国企重估轮动资金为何选择中国海诚-2022.12.5,,OK,
D0478,基于账户管理去尝试波动-2023.1.3.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\基于账户管理去尝试波动-2023.1.3.docx,2023-01-03,1517,基于账户管理去尝试波动-2023.1.3,,OK,仓位风控
D0479,大盘转强可以操作并不是针对某个具体板块-2023.1.3.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\大盘转强可以操作并不是针对某个具体板块-2023.1.3.docx,2023-01-03,484,大盘转强可以操作并不是针对某个具体板块-2023.1.3,,OK,
D0480,如何找潜在抱团票-2023.2.1.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\如何找潜在抱团票-2023.2.1.docx,2023-02-01,231,如何找潜在抱团票-2023.2.1,,OK,
D0481,如何看调整强弱-2022.10.27.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\如何看调整强弱-2022.10.27.docx,2022-10-27,322,如何看调整强弱-2022.10.27,,OK,
D0482,如何衡量个股走的是加速-2022.10.21.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\如何衡量个股走的是加速-2022.10.21.docx,2022-10-21,294,如何衡量个股走的是加速-2022.10.21,,OK,
D0483,如何认识川大智胜这类票-2022.11.3.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\如何认识川大智胜这类票-2022.11.3.docx,2022-11-03,391,如何认识川大智胜这类票-2022.11.3,,OK,
D0484,对于账户来说控制回撤比获取收益更重要-2022.12.9.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\对于账户来说控制回撤比获取收益更重要-2022.12.9.docx,2022-12-09,253,对于账户来说控制回撤比获取收益更重要-2022.12.9,,OK,仓位风控
D0485,已经走出强趋势的票该怎么参与-2023.1.6.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\已经走出强趋势的票该怎么参与-2023.1.6.docx,2023-01-06,1016,已经走出强趋势的票该怎么参与-2023.1.6,,OK,强势股模式
D0486,市场整体情绪转好时候的一个头铁玩法-2022.11.30.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\市场整体情绪转好时候的一个头铁玩法-2022.11.30.docx,2022-11-30,846,市场整体情绪转好时候的一个头铁玩法-2022.11.30,,OK,情绪周期
D0487,市场普反整体很好时一个比较好有的模式-2023.2.2.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\市场普反整体很好时一个比较好有的模式-2023.2.2.docx,2023-02-02,698,市场普反整体很好时一个比较好有的模式-2023.2.2,,OK,
D0488,市场走弱去抄底要多考虑个股的节点问题-2022.11.23.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\市场走弱去抄底要多考虑个股的节点问题-2022.11.23.docx,2022-11-23,531,市场走弱去抄底要多考虑个股的节点问题-2022.11.23,,OK,
D0489,弱的尽头，才有低吸的机会-2022.11.15.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\弱的尽头，才有低吸的机会-2022.11.15.docx,2022-11-15,365,弱的尽头，才有低吸的机会-2022.11.15,,OK,强势股模式
D0490,强势板块中辨识度个股低吸买点-2022.11.21.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\强势板块中辨识度个股低吸买点-2022.11.21.docx,2022-11-21,205,强势板块中辨识度个股低吸买点-2022.11.21,,OK,强势股模式
D0491,强板块强趋势个股的首次分歧低吸模式的三个小案例-2023.2.1.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\强板块强趋势个股的首次分歧低吸模式的三个小案例-2023.2.1.docx,2023-02-01,510,强板块强趋势个股的首次分歧低吸模式的三个小案例-2023.2.1,,OK,强势股模式
D0492,强趋势股走弱初期还有反复震荡的机会-2022.11.17.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\强趋势股走弱初期还有反复震荡的机会-2022.11.17.docx,2022-11-17,305,强趋势股走弱初期还有反复震荡的机会-2022.11.17,,OK,强势股模式
D0493,很经典的短线判断轮动预期时的玩法案例-2023.2.2.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\很经典的短线判断轮动预期时的玩法案例-2023.2.2.docx,2023-02-02,717,很经典的短线判断轮动预期时的玩法案例-2023.2.2,,OK,
D0494,情绪分析推导方法-2022.10.28.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\情绪分析推导方法-2022.10.28.docx,2022-10-28,268,情绪分析推导方法-2022.10.28,,OK,情绪周期
D0495,拆解打板生意宝的心态-2022.12.28.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\拆解打板生意宝的心态-2022.12.28.docx,2022-12-28,380,拆解打板生意宝的心态-2022.12.28,,OK,
D0496,择时，以南天信息为例-2022.11.3.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\择时，以南天信息为例-2022.11.3.docx,2022-11-03,215,择时，以南天信息为例-2022.11.3,,OK,
D0497,数字经济资金为什么选择高位抱团，而不去做补涨-2023.1.9.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\数字经济资金为什么选择高位抱团，而不去做补涨-2023.1.9.docx,2023-01-09,508,数字经济资金为什么选择高位抱团，而不去做补涨-2023.1.9,,OK,
D0498,新周期出现前，市场杀高标需要注意什么-2022.12.9.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\新周期出现前，市场杀高标需要注意什么-2022.12.9.docx,2022-12-09,680,新周期出现前，市场杀高标需要注意什么-2022.12.9,,OK,
D0499,机构趋势风格的票不能按照短线止损纪律来做-2023.1.6.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\机构趋势风格的票不能按照短线止损纪律来做-2023.1.6.docx,2023-01-06,318,机构趋势风格的票不能按照短线止损纪律来做-2023.1.6,,OK,强势股模式
D0500,板块有调整迹象时容易出现的时机错配问题-2023.1.30.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\板块有调整迹象时容易出现的时机错配问题-2023.1.30.docx,2023-01-30,380,板块有调整迹象时容易出现的时机错配问题-2023.1.30,,OK,
D0501,板块的节奏-2022.11.17.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\板块的节奏-2022.11.17.docx,2022-11-17,205,板块的节奏-2022.11.17,,OK,
D0502,板块轮动期的策略举例-2022.11.23.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\板块轮动期的策略举例-2022.11.23.docx,2022-11-23,378,板块轮动期的策略举例-2022.11.23,,OK,
D0503,板块轮动避免错误的时间卖票-2022.11.21.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\板块轮动避免错误的时间卖票-2022.11.21.docx,2022-11-21,305,板块轮动避免错误的时间卖票-2022.11.21,,OK,
D0504,板块选股的问题-2022.11.9.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\板块选股的问题-2022.11.9.docx,2022-11-09,264,板块选股的问题-2022.11.9,,OK,
D0505,板块震荡跌就是要抱团活口-2023.1.11.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\板块震荡跌就是要抱团活口-2023.1.11.docx,2023-01-11,514,板块震荡跌就是要抱团活口-2023.1.11,,OK,
D0506,案例分享-2年5倍是怎么做到的-2022.11.11.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\案例分享-2年5倍是怎么做到的-2022.11.11.docx,2022-11-11,1169,案例分享-2年5倍是怎么做到的-2022.11.11,,OK,
D0507,案例分享-一笔亏损交易的反思与总结-2023.1.5.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\案例分享-一笔亏损交易的反思与总结-2023.1.5.docx,2023-01-05,1387,案例分享-一笔亏损交易的反思与总结-2023.1.5,,OK,
D0508,案例分享-关于连板博弈-2022.11.2.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\案例分享-关于连板博弈-2022.11.2.docx,2022-11-02,717,案例分享-关于连板博弈-2022.11.2,,OK,
D0509,案例分享-如何辨别逻辑好不好-2022.11.29.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\案例分享-如何辨别逻辑好不好-2022.11.29.docx,2022-11-29,1757,案例分享-如何辨别逻辑好不好-2022.11.29,,OK,
D0510,案例分享-机构盘口-2023.1.4.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\案例分享-机构盘口-2023.1.4.docx,2023-01-04,806,案例分享-机构盘口-2023.1.4,,OK,
D0511,案例分享-止跌信号-2022.12.9.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\案例分享-止跌信号-2022.12.9.docx,2022-12-09,1081,案例分享-止跌信号-2022.12.9,,OK,
D0512,案例分享-每个模式都有他的不确定性和运气-202211.21.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\案例分享-每个模式都有他的不确定性和运气-202211.21.docx,2022-11-21,712,案例分享-每个模式都有他的不确定性和运气-202211.21,,OK,
D0513,案例分享-谈谈涨停后的预期趋势低吸-2022.11.10.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\案例分享-谈谈涨停后的预期趋势低吸-2022.11.10.docx,2022-11-10,443,案例分享-谈谈涨停后的预期趋势低吸-2022.11.10,,OK,强势股模式
D0514,案例分享-账户控制-2022.12.30.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\案例分享-账户控制-2022.12.30.docx,2022-12-30,775,案例分享-账户控制-2022.12.30,,OK,
D0515,案例分享-账户过山车的原因-2022.11.25.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\案例分享-账户过山车的原因-2022.11.25.docx,2022-11-25,1699,案例分享-账户过山车的原因-2022.11.25,,OK,
D0516,案例分享-轮动节奏-2022.12.5.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\案例分享-轮动节奏-2022.12.5.docx,2022-12-05,1204,案例分享-轮动节奏-2022.12.5,,OK,
D0517,案例分享-连板转趋势后的博弈思路-2023.1.17.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\案例分享-连板转趋势后的博弈思路-2023.1.17.docx,2023-01-17,1244,案例分享-连板转趋势后的博弈思路-2023.1.17,,OK,强势股模式
D0518,案例分享-选择轮动低吸的节点细节思考-2022.11.1.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\案例分享-选择轮动低吸的节点细节思考-2022.11.1.docx,2022-11-01,1087,案例分享-选择轮动低吸的节点细节思考-2022.11.1,,OK,强势股模式
D0519,模式思维&个股思维-2022.10.17.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\模式思维&个股思维-2022.10.17.docx,2022-10-17,317,模式思维&个股思维-2022.10.17,,OK,
D0520,涨停板后博弈趋势变盘的差异-2023.1.5.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\涨停板后博弈趋势变盘的差异-2023.1.5.docx,2023-01-05,560,涨停板后博弈趋势变盘的差异-2023.1.5,,OK,强势股模式
D0521,涨停板后，强的趋势变盘是什么-2023.1.6.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\涨停板后，强的趋势变盘是什么-2023.1.6.docx,2023-01-06,420,涨停板后，强的趋势变盘是什么-2023.1.6,,OK,强势股模式
D0522,潜伏的两种形式-2022.10.24.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\潜伏的两种形式-2022.10.24.docx,2022-10-24,269,潜伏的两种形式-2022.10.24,,OK,
D0523,烂板回封，次日回流预期的案例-2022.12.7.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\烂板回封，次日回流预期的案例-2022.12.7.docx,2022-12-07,418,烂板回封，次日回流预期的案例-2022.12.7,,OK,
D0524,烂板的处理-2023.1.5.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\烂板的处理-2023.1.5.docx,2023-01-05,232,烂板的处理-2023.1.5,,OK,
D0525,用项羽来理解本金的重要性-2022.11.23.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\用项羽来理解本金的重要性-2022.11.23.docx,2022-11-23,446,用项羽来理解本金的重要性-2022.11.23,,OK,
D0526,盘中潜伏和尾盘潜伏的差异-2022.10.31.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\盘中潜伏和尾盘潜伏的差异-2022.10.31.docx,2022-10-31,393,盘中潜伏和尾盘潜伏的差异-2022.10.31,,OK,
D0527,看盘盯异动的小方法-2022.10.28.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\看盘盯异动的小方法-2022.10.28.docx,2022-10-28,113,看盘盯异动的小方法-2022.10.28,,OK,
D0528,看看大资金如何在人气票中做滚动-2023.1.11.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\看看大资金如何在人气票中做滚动-2023.1.11.docx,2023-01-11,313,看看大资金如何在人气票中做滚动-2023.1.11,,OK,
D0529,短线的波动的本质是什么-2023.1.4.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\短线的波动的本质是什么-2023.1.4.docx,2023-01-04,388,短线的波动的本质是什么-2023.1.4,,OK,
D0530,短线，打板止损以及格局的问题-2023.1.5.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\短线，打板止损以及格局的问题-2023.1.5.docx,2023-01-05,335,短线，打板止损以及格局的问题-2023.1.5,,OK,
D0531,竞业达这种强趋势的低吸-2022.10.20.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\竞业达这种强趋势的低吸-2022.10.20.docx,2022-10-20,185,竞业达这种强趋势的低吸-2022.10.20,,OK,强势股模式
D0532,竞价爆量，开盘后回封并带动板块发酵的盘口-2022.12.13.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\竞价爆量，开盘后回封并带动板块发酵的盘口-2022.12.13.docx,2022-12-13,553,竞价爆量，开盘后回封并带动板块发酵的盘口-2022.12.13,,OK,
D0533,竞价若有这种异动，可看情况熬票-2022.10.19.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\竞价若有这种异动，可看情况熬票-2022.10.19.docx,2022-10-19,590,竞价若有这种异动，可看情况熬票-2022.10.19,,OK,
D0534,类似人民网、深振业A这种关注度一致的票，怎么走出来比较好-2022.12.6.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\类似人民网、深振业A这种关注度一致的票，怎么走出来比较好-2022.12.6.docx,2022-12-06,464,类似人民网、深振业A这种关注度一致的票，怎么走出来比较好-2022.12.6,,OK,
D0535,类似医药这种反弹的常规系统化买点-2022.11.24.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\类似医药这种反弹的常规系统化买点-2022.11.24.docx,2022-11-24,256,类似医药这种反弹的常规系统化买点-2022.11.24,,OK,
D0536,结合最近两周的市场谈谈共振-2022.12.12.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\结合最近两周的市场谈谈共振-2022.12.12.docx,2022-12-12,708,结合最近两周的市场谈谈共振-2022.12.12,,OK,
D0537,讨论卖点问题-2022.12.13.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\讨论卖点问题-2022.12.13.docx,2022-12-13,675,讨论卖点问题-2022.12.13,,OK,
D0538,讲解乾景园林、美丽云的盘口-2022.11.25.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\讲解乾景园林、美丽云的盘口-2022.11.25.docx,2022-11-25,1021,讲解乾景园林、美丽云的盘口-2022.11.25,,OK,
D0539,该强不强-2022.11.7.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\该强不强-2022.11.7.docx,2022-11-07,377,该强不强-2022.11.7,,OK,
D0540,调整≠通杀-2022.12.9.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\调整≠通杀-2022.12.9.docx,2022-12-09,256,调整≠通杀-2022.12.9,,OK,
D0541,调整低吸的买点，参考-2022.11.9.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\调整低吸的买点，参考-2022.11.9.docx,2022-11-09,218,调整低吸的买点，参考-2022.11.9,,OK,强势股模式
D0542,账户锁定-2022.12.27.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\账户锁定-2022.12.27.docx,2022-12-27,273,账户锁定-2022.12.27,,OK,
D0543,赛伍技术盘口解析-2022.12.16.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\赛伍技术盘口解析-2022.12.16.docx,2022-12-16,447,赛伍技术盘口解析-2022.12.16,,OK,
D0544,超预期连板带动板块模式-2023.1.10.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\超预期连板带动板块模式-2023.1.10.docx,2023-01-10,557,超预期连板带动板块模式-2023.1.10,,OK,
D0545,趋势新高后的骗突破，为何说二次突破才合适-2022.12.5.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\趋势新高后的骗突破，为何说二次突破才合适-2022.12.5.docx,2022-12-05,448,趋势新高后的骗突破，为何说二次突破才合适-2022.12.5,,OK,强势股模式
D0546,轮动期间的先手优势-2022.11.24.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\轮动期间的先手优势-2022.11.24.docx,2022-11-24,240,轮动期间的先手优势-2022.11.24,,OK,
